4.815412081794498422e-02,4.449289444072637538e-03,3.894765694011442184e-03,2.652356185551657617e-03,2.683482142413398837e-03,8.603035481933361470e-03,3.324676913380792374e-03,4.895316165859493057e-03,3.081296938483330840e-03,2.804222079329218419e-03,4.804520236012334083e-04,8.973872898142872933e-04,6.915384103816618177e-04,9.624756939803117643e-04,1.167828914482495033e-03,6.405645272040266791e-04,5.499823452507652264e-04,1.259792725851787342e-03,1.079642955707978700e-03,6.281931312458985698e-04,1.003497659146596359e-03,4.743522737738917281e-04,1.041591019272625294e-03,3.197389244298256238e-04,1.476053471234152514e-04,4.300148394245912448e-04,1.058861355402879352e-03,2.470974507315128188e-04,4.326108185114363024e-04,5.681680897641184597e-05,2.748355585561489990e-04,2.387336351849358128e-03,2.161944492857035681e-04,2.253930828107984763e-04,2.410541497779552155e-05,2.143275530137127543e-04,6.384196293511070234e-04,4.945160561950561292e-05,9.077398556262437023e-05,2.300256391663423855e-05,1.835997738832789673e-04,4.131272514749539286e-04,6.394907400998175225e-04,3.541774740764815836e-05,2.007206280659644057e-04,3.708110733516930169e-04,8.904896761823013996e-04,6.232686282592405670e-05,3.570153293103530307e-05,7.181305180508548833e-05,1.903147074748266819e-04,7.865953148681128788e-05,4.506645072230328693e-04,1.546559891578216668e-04,4.677120044664394630e-05,3.298312368016913677e-04,1.560579616533356575e-04,1.823071729357708616e-04,7.360997051610108964e-04,5.990665861691813631e-05,1.220846831957944851e-04,9.974842353837518299e-05,3.810284906294281963e-05,6.159492287620225027e-05,1.318887858117076507e-04,3.180591509181917740e-04,3.385377957483689192e-04,1.643749570790148992e-05,1.909861425029263197e-04,4.518775392793214859e-05,1.374618872974193399e-04,9.174059558544042159e-05,3.160886582453675147e-04,2.374258761531350534e-04,3.332216557464809869e-05,2.351601665159041383e-04,6.755163330881117274e-05,1.442866351621970966e-04,1.186796874526704931e-04,5.469903258512249285e-05,5.305452682089545135e-05,4.326322577343591919e-05,5.523121336571902080e-05,2.753665423399284792e-04,1.755785385333122556e-04,1.214593278539416715e-04,1.831872298583616125e-04,1.855109098024856321e-04,1.196455331282983409e-04,5.822167758991111117e-05,4.033192429991039037e-05,4.998072544708244381e-05,7.541159455495278347e-05,5.281981231111654139e-05,4.128368927707461947e-04,6.142882596541883119e-05,2.926584048153122011e-05,3.579503141550817365e-05,2.490895861562944817e-04,4.607172937522563524e-05
1.298775827392155283e-03,1.097640121441443911e-03,1.386622500808751789e-03,6.191032153548583746e-04,1.833341814641518356e-03,1.394222090023754376e-03,7.720467476664126961e-04,1.214360144955176383e-03,8.473026999756825325e-04,1.045891018846454527e-03,4.650923905613148007e-04,1.305550998033741094e-03,9.186521703400310880e-04,5.253984312275403841e-04,9.303175181204460190e-04,6.360591823378583705e-04,8.550551590893874614e-04,1.283567595151364604e-03,7.291971247205968109e-04,6.402595062203041837e-04,5.130608831037497108e-04,2.711213939457764264e-04,4.635290807898580527e-04,3.922917498001390934e-04,2.281294737008788534e-04,7.082454435505205646e-04,7.277830350384927992e-04,8.031352297125357370e-04,6.648770662688715995e-04,2.964314910279320682e-04,4.303951650541113037e-04,2.847778063430792222e-04,2.656948011945941971e-04,1.177827810709393630e-04,7.625801322120790739e-04,6.895661584082330006e-04,3.878480541280573328e-04,3.716800163110212649e-04,2.429279949531774777e-04,1.812554173779826921e-04,2.115864634173548271e-04,4.937060833744992593e-04,1.422947278771917099e-04,2.485267650874466291e-04,6.024791323196260028e-05,3.439035688670823501e-04,1.628107287502803847e-04,2.490670513269154342e-04,1.699446596238557514e-04,9.949493120572653541e-05,1.025433585298427610e-04,6.402041588163732587e-04,1.916416294907795066e-04,1.909504699731236026e-04,3.102343355539524065e-04,7.362901958688842217e-05,2.188120406505200102e-04,1.086543499734001069e-04,9.023101874633097669e-04,9.117985284717221263e-05,1.201749527906265525e-04,1.547255067337157590e-04,3.643293172870678632e-04,7.498689870596341117e-05,1.266029047279871808e-04,4.190504997348415287e-04,4.206969920035085652e-05,2.704386632666096191e-04,8.916669306923891473e-05,1.928260803005111407e-04,5.220198156845807559e-05,1.850747771220700338e-04,1.117633677081975838e-04,5.055517523347905200e-04,1.825565111306892653e-04,6.479896930805569412e-05,1.121572510815863798e-04,5.363876718701656896e-05,8.155374051836344960e-05,1.137626868491045689e-04,9.212932590740754556e-05,1.370020155929472356e-04,2.573604207459752129e-04,6.502847019709034936e-04,2.204680932986255839e-04,2.296497421854973146e-04,7.188529501766525228e-05,1.681221738776492451e-04,1.917113791284666391e-04,5.196737791900024470e-05,9.397162750274168017e-04,2.950286402152779965e-05,2.809860333947179767e-04,3.489451377625083379e-05,3.055395204767154542e-04,1.082858414253886584e-04,4.706886145122749724e-04,1.053530412725793000e-04,7.060408174200909345e-05,5.415889417767508424e-04
6.849273241391877097e-04,1.211972372394632454e-03,6.948984484945794739e-04,5.387745386387063394e-04,6.769426748695642421e-04,3.472495157203442460e-04,2.297071085679268398e-04,2.142575953065677455e-04,1.008722098019443781e-03,5.197514685363969003e-04,4.754455306625297731e-04,2.885714164410419684e-04,6.565941010023961530e-04,5.495944577210131474e-04,2.112383538308531931e-04,5.616486715432580544e-04,5.026487331299974272e-04,3.108972498152683269e-04,7.829073579336156934e-04,1.964821151442473204e-04,3.726813123865137158e-04,2.026894670644138752e-04,6.393569482629529645e-04,5.089056076826613869e-04,1.856826683718388064e-04,1.120952435116704667e-04,4.401478300306765684e-04,3.785228159535905068e-04,3.247436047148012954e-04,6.386385353091398633e-04,8.385035048600533584e-05,3.195830363352990472e-04,9.459784732549477782e-05,1.399054678888946035e-04,1.479497568030264725e-04,8.448924023094082274e-05,8.101295349273186222e-05,3.712726666953728642e-04,5.977796584109876336e-05,9.151618978065447136e-05,8.715753896270544455e-05,1.881069094128573883e-04,3.585136491252478852e-04,1.274918208923723367e-04,3.364333710820810474e-05,3.708678499598315058e-04,2.648470745673042834e-04,3.814891609106981158e-05,1.889359961732579439e-04,9.903733775521514750e-05,1.120923794933104708e-04,2.955320239786200765e-04,7.198290132713155878e-05,2.755177923673428255e-04,1.481622020337991367e-04,1.888081875198192514e-04,1.112012345326778462e-04,9.623436684092547553e-05,1.000418920200956058e-04,1.463726751083900090e-04,1.801260337868439989e-04,6.916824729246336134e-05,1.139349906812832077e-04,4.793102107988095637e-05,1.321318203571673281e-04,1.485072053969967534e-04,4.878767743332175976e-04,8.538676392423604226e-05,1.724959455838291948e-04,8.092640177100790587e-05,4.876751139100149473e-05,2.474093457388561938e-04,6.443130031558441933e-05,1.317348950344506572e-04,1.699669054108617820e-04,6.262372836236500934e-05,2.915868199867481352e-04,1.090179632048299995e-04,1.580880793682676766e-04,4.582637208226994214e-04,6.830924262273616444e-05,4.746187106895206762e-05,1.064875361774689591e-04,8.121773554918604494e-05,5.035651183325513119e-05,1.552873700912657041e-04,2.657310961078127490e-05,1.673627090342023373e-04,4.482260540066998564e-04,1.832847792840139214e-04,2.050706613649173535e-04,7.786376581597500267e-05,1.559207470011337042e-04,9.582814547901391782e-05,8.570609834484281726e-05,8.280677400485603678e-05,1.358703841676445125e-04,3.393060101410596977e-04,2.573210366674229211e-04,4.278568902249116004e-05
5.665971720113282054e-04,2.639857938999430739e-04,6.131021453343422434e-04,6.339625010969293173e-04,7.195373567440000286e-04,1.362221318291061687e-04,4.370020268967519982e-04,1.857578614804013554e-04,3.501631863552346984e-04,2.340479025418465474e-04,2.352772172397864529e-04,3.106333907130541874e-04,3.701047761694015430e-04,2.837046175998770214e-04,2.032768095569759364e-04,2.390321156680931297e-04,4.143810982919428516e-04,3.098938732604793319e-04,2.326350920126698878e-04,2.876163280956095785e-04,3.960224053043298088e-04,2.828451554539121600e-04,9.567470447437874306e-04,2.183418167023466088e-04,1.552552341360700732e-04,3.405066865245145059e-04,2.070181643471531577e-04,3.392564680558235565e-04,1.029303586180751014e-04,6.979337000832980557e-04,5.150936434059042888e-04,8.242374826624414980e-04,2.686918643646205615e-04,4.354795256441707776e-04,1.906532883549112028e-04,6.095506608878674794e-04,4.316297227799334489e-04,5.512809540235465980e-04,3.459410903566478910e-04,1.973649602332140716e-04,2.216575644382377894e-04,4.050778655426430898e-04,2.365963375451380496e-04,1.972847428531281761e-04,1.522087496013576333e-04,2.582591256787282702e-04,2.613628562242956838e-04,5.170673960992757355e-04,1.407993564041445239e-04,7.626077191608438303e-04,5.123551502835597222e-04,1.473384581325247868e-04,2.482447637645211953e-04,2.174355262307936217e-04,3.035349235656208426e-04,6.028349529641479233e-04,1.208253721788715013e-03,2.886152634767508206e-04,2.942267012379236020e-04,1.950352017181077177e-04,4.609867633615055520e-04,2.800454505454695099e-04,1.269353310093935096e-04,3.239674889657171829e-04,3.819622670152055324e-04,2.532248764181132400e-04,5.287491787867407448e-04,3.684983918220848496e-04,4.750806287771745990e-04,5.562692805133591465e-04,3.387737084695526674e-04,2.704880153072578919e-04,4.648575543246144201e-04,7.611885990447270081e-04,3.497049160410222769e-04,7.863038598115861021e-04,2.243376450095484751e-04,1.845694522518704348e-04,2.323532470679913670e-04,3.463836975584027168e-04,3.594042953137085083e-04,6.788755722485959564e-04,4.026851405125346159e-04,3.965644155279344010e-04,5.437341379730971759e-04,4.467234400556222029e-04,2.494442368118995499e-04,2.685288156206528049e-04,9.511618690350097892e-05,9.030857691750089275e-04,2.982518198464242302e-04,6.949060295939363686e-05,5.147898479130350122e-04,2.011599121671893463e-04,2.003168847868032560e-04,3.037222908209311154e-04,9.168698722151089010e-04,7.033662287153795087e-04,5.026743905848575803e-04,4.603723209937252148e-04
4.659955835946299509e-04,4.345082990426942611e-04,9.565782386796572306e-04,6.558849771356751318e-04,2.262287300673719570e-04,2.432505771468469193e-04,4.448640842472683429e-04,7.679071158019135958e-04,1.238769464910113903e-03,6.877193109928130378e-04,6.810062940526719196e-04,3.127389969343667242e-04,1.689527661364082390e-04,4.816737380699977997e-05,1.054031848463112897e-03,1.250575654910155647e-04,3.146657374053264271e-05,6.425780536907558203e-04,1.817281715447899076e-04,3.824845484652834361e-04,6.619951126975756302e-05,1.693148064404393011e-04,3.003884185602578622e-04,6.278465919082945601e-04,2.073896926644721824e-04,4.316428145993094867e-04,7.643585601180329309e-04,5.187786434996243673e-04,1.171066347141983276e-04,3.648177391594201679e-04,6.418116105406056465e-04,5.589224707225229176e-05,9.437956693556813817e-05,1.671662091252866999e-04,6.599245063469061281e-04,8.878149875536486466e-05,2.078229898414242429e-04,1.246601215779976582e-04,1.237423441484081579e-04,1.588321604903822955e-04,1.390413838878186816e-04,1.235937136833727286e-04,7.560608991312781340e-05,1.272297828502962774e-04,1.651976807427665026e-04,4.901722466017885589e-05,8.856333171811265335e-05,9.271886971471207531e-05,6.406490396074442214e-05,4.940337275596452392e-05,2.889728754195598922e-04,5.975325845687669117e-05,7.275574453465833552e-05,2.644948175831015810e-04,1.902061618367781109e-04,1.685596536762302880e-04,5.615640062132009664e-05,2.242423107769768106e-04,5.184015785892283123e-05,8.264079997929754369e-04,4.564098002554861861e-05,2.315128942830642020e-04,8.161966726692269772e-05,1.924182277338578944e-04,1.165360305286527906e-04,3.374980247662814599e-04,9.122275335098092397e-05,8.096130716241145867e-05,1.034016425727686707e-04,8.457319862679229193e-05,1.194281184635130697e-04,3.054553881433149558e-04,9.595237014363161164e-05,2.038190481310795201e-04,5.285004336824380771e-05,2.614075751217396874e-04,1.145202832019486758e-04,2.733981875495566146e-04,2.347377416969981159e-04,2.750244411783795426e-04,1.293862781552430853e-04,1.697305385247624247e-04,2.813540535249664585e-04,1.173848939168672451e-04,2.357851106925934036e-04,1.161324334212600015e-04,8.279667302911105102e-05,1.164076813296460478e-04,3.789883923885672468e-04,1.323163404192948293e-04,1.642100879391596721e-04,1.034142431693766258e-04,9.609051074493587261e-04,7.808836263701129606e-05,1.795437121681011554e-04,4.776606489110208416e-05,5.013148931036345228e-05,6.666879284175365435e-04,7.318808809716844028e-05,1.692098339272135241e-04
4.300728709760256833e-03,2.349250016737142698e-03,2.487833397725525315e-03,5.623481177103740580e-04,1.846585407983224658e-03,1.107497418818474081e-03,1.129509852852027827e-03,6.249140395579984384e-04,1.497692255953057480e-03,1.052574471378604033e-03,4.296919339472585631e-04,7.926806555311052349e-04,1.413161782706194309e-04,4.283037927638862164e-04,4.269299670570892921e-04,5.573353798599784900e-04,1.914536308077748690e-04,9.555958800128460968e-05,8.483197349278578762e-05,8.284417426993804763e-05,1.541257407569094988e-04,5.179817324151355252e-04,7.732688025070218781e-05,1.252687198519481448e-04,5.735094123564006536e-05,1.827279256895940297e-04,4.416066264189153693e-04,3.576733846539650679e-04,1.103224475921523416e-03,4.085699872301053203e-05,3.003464804396464003e-04,3.170496412081376045e-04,5.349429479533170280e-04,5.124219961836459824e-04,3.105845334262013558e-04,1.318439324528762830e-04,2.763568937901469914e-04,2.221895334992395738e-04,7.343192983061995265e-05,8.136006158570152494e-05,3.837761875822256379e-04,3.794428130859754645e-04,1.193729285743203115e-03,1.063549226065731352e-04,1.231342347676894777e-04,1.746108405728127270e-04,1.822291246329867716e-04,3.334769887047231039e-04,9.018312553459866703e-05,6.175442702888677120e-04,5.407319381666863970e-04,3.536712810300701146e-05,1.497064656703552855e-03,7.486206868404228325e-04,1.982480891595701246e-04,2.200913599084350358e-04,1.423801213910519706e-04,1.591304001810368027e-04,5.532265751974032491e-04,8.179738036005661868e-05,5.244750415315547207e-04,1.229453799535959934e-04,3.555974153225968204e-04,1.830328471645604723e-03,2.045296312383890398e-04,4.949146661010412934e-05,3.048257061514242095e-05,4.263848662490463733e-04,6.263336602227946972e-04,7.366628779046732354e-04,2.439214378847875909e-04,2.042019742039852964e-04,3.428778201872278173e-04,2.039524730669025200e-04,9.424687836368019498e-04,1.502608868254799550e-04,5.186730475179159115e-04,2.038098590438224857e-04,3.419360159679060750e-04,5.863588191659722905e-04,1.395155782704695247e-03,6.300108231604389757e-04,1.402855232909493122e-04,5.409055723106443499e-04,2.466092210235372646e-04,7.935650108442767392e-04,1.922647908886855302e-04,1.314664264560411124e-04,9.261682613100344558e-05,5.908418029734656494e-04,1.718249257624573890e-04,1.164737103465720311e-04,2.560173558334541042e-04,9.529522131005323032e-04,1.349522981749867138e-04,3.031182985794712674e-04,1.143896317746848052e-04,3.109000918311504531e-04,4.743566059005381802e-04,7.992124845122439288e-05
8.879178756215186548e-04,1.148592951736707819e-03,6.466710681066476299e-04,6.153925766226295063e-04,7.406529488255229887e-04,1.025003069598052607e-03,8.482105628573907534e-04,4.163572475697518201e-04,1.553036472540541679e-03,4.722398921268207168e-04,9.798688688682783820e-04,2.571938201178192661e-04,6.449418149637972967e-04,7.002600397885819011e-04,1.485131574460229814e-03,1.341003996253730887e-03,5.626698355962291617e-04,1.190453506489367761e-03,1.179586427406397646e-03,1.400402360379287420e-03,7.047425817495352185e-04,5.666121998468548601e-04,1.743675267492767822e-03,6.682498258393107732e-04,1.355669636849795873e-03,7.355208691183530564e-04,6.854443514774836250e-04,1.232826792669780092e-03,1.382447174150899403e-03,1.110046808192449762e-03,5.368276089308046803e-04,8.273198412069816474e-04,7.268467795792706715e-04,2.559390112250355641e-03,6.092546150382122452e-04,6.453655937665643029e-04,6.497480182691655996e-04,1.688564599978803005e-03,1.047050232209961653e-03,1.553757590508676257e-03,1.370173884970333046e-03,5.256349203242154664e-04,6.034729248441096866e-04,3.651538467257052891e-04,1.618388825600000809e-03,4.871401847938821835e-04,1.511294581165774408e-03,6.473137735347575701e-04,1.231817104795744633e-03,9.252233685397903478e-04,1.213556060325111192e-03,8.136172208192946932e-04,1.658441018863735959e-03,3.090895453436601171e-04,8.727863585143015406e-04,4.112642506660420120e-04,1.358375433283735053e-03,7.851775370995987043e-04,8.009711113437852515e-04,9.932086152739706426e-04,8.041189093916060061e-04,1.310656533340070996e-03,9.623105960318241231e-04,1.333372562141183632e-03,1.073599745842675332e-03,8.476937144368217178e-04,9.039639851007416800e-04,4.584034103301853251e-04,8.908550254528087731e-04,2.509549172491840931e-03,1.372519131180361708e-03,6.284731126455346626e-04,2.295981495082776314e-03,8.301745709255117659e-04,1.392259348596659643e-03,5.196350077198639813e-04,7.256984405851966795e-04,5.213742152210428232e-04,7.319295943453011429e-04,6.588420011147113828e-04,1.120892450828730753e-03,9.515034200923753018e-04,6.604682316482929881e-04,9.576410010713664808e-04,1.611057959129699865e-03,7.204289608571792574e-04,9.349996753248348419e-04,4.680382407426706922e-04,1.070127466669062262e-03,1.400827051567149527e-03,1.193512015852128509e-03,1.002246266931697488e-03,1.568373245449746758e-03,8.719046546603743649e-04,1.541033102573203216e-03,7.432495262153842805e-04,1.368561651483884110e-03,9.018653105496412994e-04,1.036371132179136250e-03,8.741175037360640306e-04
4.245934443389965188e-03,1.292391974290530571e-03,3.049303618157343191e-03,1.164952318341319149e-03,7.099148173723716839e-04,1.022576889682854815e-03,2.121997477734303972e-03,3.590394250860086726e-04,7.731315248036178074e-04,3.437505052011268977e-04,1.291418033312599005e-04,4.104787504957567229e-04,5.354883266591347257e-04,3.010426517994346384e-04,1.345309757214322810e-04,6.796229188766017126e-04,4.424428181467498144e-04,3.227589959032009731e-04,6.556769843241097443e-04,5.223298491755000786e-04,6.692125164836479258e-04,3.840803660037803656e-04,2.714816650327230756e-04,4.783210431898016462e-04,1.165129944032541366e-03,7.286101704773828396e-04,4.588630528781105283e-04,5.451942334990985675e-04,3.049399541205346435e-04,2.316315850385790970e-04,4.530325439103198007e-04,4.953996685299893608e-05,1.678693070598592492e-03,3.505117924598110616e-04,4.173835672254451196e-04,1.586306688275697613e-04,3.154719935111745363e-04,4.350083281563408796e-04,2.152274344026979945e-04,6.487379185141668855e-04,6.026261324221021329e-04,3.837541342405278587e-04,4.856656782025288921e-04,2.688140455426419554e-04,1.355040149429304877e-04,3.616620799324585548e-04,1.344577206425091984e-04,2.200503339678727883e-04,3.708025675258206548e-04,1.701038396880553147e-04,4.434366762260874019e-04,2.213567578298413331e-04,4.383083361084187310e-05,1.070210519493778765e-03,1.114824592197849939e-03,1.315438857699725308e-04,4.130604219987514059e-04,4.882626476735064014e-04,1.835801311747604534e-04,1.068686773800701744e-04,2.098725507138578163e-04,3.438192167498992069e-04,3.208593195789806820e-04,1.579359634561430976e-04,3.601572840433745425e-04,8.042467793748749375e-05,2.875310491897153388e-04,1.809842611695231288e-04,5.340532174811682105e-04,5.830796349694700349e-04,2.174235529210389868e-04,4.660996301825814491e-04,5.659221177704108351e-05,3.646573081773563031e-04,2.281814393402011986e-04,7.946165259960763895e-04,3.940763037192908597e-04,8.625114538666063492e-05,3.063216002235610359e-04,1.695643542950051226e-04,1.642259552723007905e-04,2.694103916047689410e-04,2.293487457147179898e-04,7.155563559526191639e-04,1.874310610151800520e-04,2.004053796122691532e-04,1.562326273039893704e-04,2.612775488675823238e-04,4.031663078632835811e-04,3.234105639558858920e-04,7.765056325762223401e-04,2.902685644369678067e-04,7.118324482543871652e-05,7.261568147219341681e-04,1.612856745247091708e-04,9.095233519481085141e-05,2.024925748386104671e-04,5.570285427106536459e-04,1.714520429480322810e-04,2.307546219463608474e-03
3.684707041222237169e-04,1.270934535324526663e-04,1.633671834157177636e-04,2.130083898418452652e-04,3.619639848368798297e-04,4.605774460431787836e-04,1.684250502761147476e-04,1.359220884260507333e-04,2.810021551087678207e-04,2.551754916714817491e-04,2.703776477483198562e-04,5.740143094705199128e-05,7.959928758683522702e-05,8.102103406868722780e-04,8.730948308951195667e-05,2.012425372338770091e-04,1.006410087581901240e-04,1.155389261663863692e-03,2.350517007083980530e-04,1.409374670371768047e-04,2.689830088951742932e-04,5.924476247132327107e-04,2.157704728884160365e-04,6.295471964206517113e-04,9.649616828338679732e-05,3.055289962152190480e-04,1.187540696980197166e-04,8.270261003164155675e-04,6.882645818944128446e-05,8.707030866102006075e-05,9.052980874954540157e-05,3.711565473643162888e-04,2.152670179439266967e-04,4.175896867451390571e-04,2.982526945443933963e-04,3.920992552415814795e-04,2.325150411596227536e-04,1.262917033701926840e-04,1.438790861424837399e-04,6.044512969770091636e-04,7.218082032428445359e-04,7.082817306480030414e-05,1.629778510446085594e-04,1.074909285839668562e-04,3.396194348331788384e-04,2.642613985751933675e-04,3.029785179126192837e-04,9.114878662219208212e-05,9.000315677328661200e-05,2.586995483152779857e-04,3.157324130942558427e-04,1.941120325338585562e-04,2.246923682163695819e-04,4.158990369329394103e-04,5.506101504315206356e-04,8.693188566202695103e-05,7.601838706174041203e-04,1.579035651384160812e-04,3.612448593216870357e-04,7.406820575422382209e-04,5.751898733701869739e-04,1.918426768426342507e-04,1.396918398929256630e-04,3.420175363259220572e-04,6.628488785578576020e-04,2.780328698074963165e-04,1.174623620145407484e-04,2.319495620674186069e-04,1.066874792398369730e-04,1.843034523923377569e-04,3.528958680323371865e-04,1.082464961016422252e-03,1.035032138991015711e-04,3.031997523665911016e-04,1.833595171460549464e-04,2.524685456939735110e-04,1.188613032672956610e-03,5.261543011903622872e-04,2.023947335770792904e-04,1.316331341890380059e-04,5.984255248561290349e-05,6.077199272323721008e-05,7.673282064845601998e-04,1.359538118531736001e-04,1.340139426836873691e-04,1.580608259019395724e-04,1.902209629690070026e-04,8.383114254776607576e-05,3.915025859462846090e-04,5.445323873537747034e-05,2.182996173480739250e-04,3.517892235818462633e-04,1.588278866834781080e-04,3.186337420906845940e-05,4.793318191276240152e-04,2.517286596291883473e-04,2.672363219132007544e-04,1.792977463745693554e-04,1.608273992683698550e-04,4.188695601215318832e-04
8.179868612858481273e-04,1.061968316893696336e-03,7.948711952099623982e-04,7.022764440667028391e-04,6.885480338972380793e-05,2.135468988019280443e-04,1.118625419241279080e-04,2.735652130139996419e-04,1.858391229163710722e-04,6.394601111062602665e-04,1.333863759541394696e-04,1.221845312682912489e-04,3.930666673357495608e-04,3.216203180979677802e-04,7.087866769402864729e-04,1.928188136217544790e-03,1.111228289959436121e-04,3.983726248944632420e-04,8.775172721251363024e-05,6.436018639618092596e-04,2.287034003014900034e-04,3.116888394030904535e-04,2.927260405760849884e-05,6.939526005338650806e-05,1.062285118292581755e-04,9.168250335862182434e-04,2.918311707135748325e-04,9.261540892435166528e-04,1.013518810743309654e-04,4.709197588353445047e-05,2.592329321560673692e-04,2.443521012650406586e-04,4.118677142154904660e-04,4.658253363129848459e-04,4.905544312589438726e-05,1.295632584490384815e-03,3.339154356690483675e-04,2.836823279818881074e-05,6.602560161969561183e-04,4.597410479849378564e-04,1.348446294997383995e-04,2.469458030617568381e-04,2.838686160396691331e-05,1.393233510024435352e-04,6.790373300771725823e-05,2.283685790835558531e-04,2.532498193039464836e-03,2.829531738610388601e-04,1.038472862905674758e-04,2.545120988146486077e-04,1.962044907266079024e-04,5.160942006961253365e-04,7.086023394755698503e-04,2.285634031561765717e-03,3.022556018569902154e-04,2.296010444706391795e-04,1.572026852669523985e-04,1.070145526230072803e-04,2.112041198019993409e-04,1.144387892221690375e-03,4.270970270813659385e-05,7.628069234847509512e-05,7.323965779333727749e-05,1.473016501736163256e-04,1.000210959695550263e-04,4.125823365392701806e-04,1.493923661309135465e-04,4.651913086686075994e-04,4.562344103255939467e-04,6.375678884124419367e-04,1.347019556101435706e-04,1.196149474797442901e-04,1.807580252623226412e-03,1.703834735484005504e-04,5.084410319353630924e-04,3.072579336003521534e-04,6.168463800471081732e-05,6.205304171679673490e-05,7.739425209921214986e-05,5.663208331588352566e-04,1.293478564654754247e-04,6.259649950142456517e-05,1.479339389174125089e-03,7.951639146258016261e-04,1.385918637118676536e-04,1.446412305237046577e-04,1.909042036110202565e-04,3.984776895976930764e-04,1.561179950853592961e-04,1.816758177944637238e-04,7.506961845232881390e-05,1.336260889738245892e-03,1.761317388567910415e-04,1.099878930422181020e-03,5.506530712521038413e-04,1.057732968991715130e-04,3.931270359039518549e-04,2.345227507550655659e-04,7.461488195811367887e-05,6.987083934914440784e-05
