3.821981945707489392e-02,3.261178937691186497e-02,1.820538292362685467e-02,2.176854146749850408e-02,1.978962536243014658e-02,1.433254345637808604e-02,1.163463689573970665e-02,9.998934116819714613e-03,8.699475370585402559e-03,6.220393024005189606e-03,7.599017033682931022e-03,2.581120477206431604e-03,2.558312283242508960e-03,4.073077766882322870e-03,4.114381325117568572e-03,2.988134849617400234e-03,2.245824951680902050e-03,3.633380720294091589e-03,3.264720221633982903e-03,1.887720733483144947e-03,1.731802953183142176e-03,2.342196826997749743e-03,1.585916145606353078e-03,1.116450336177554062e-03,1.304516672565188143e-03,9.834283659215874683e-04,1.395566616160147204e-03,1.153236092651705510e-03,5.688255245269836042e-04,8.569228131365809421e-04,1.077735144696032304e-03,7.116171572736891895e-04,9.855277403738660954e-04,9.193062425832718805e-04,1.102378748168397673e-03,3.482493999896190285e-04,6.322447340242854860e-04,1.122224893742228020e-03,6.382869730003211091e-04,8.329433047499079775e-04
1.997554577937717402e-01,4.458307592985274060e-04,6.393781590051393670e-04,9.100006766111841828e-04,2.686945706712626182e-04,9.002897060479309759e-05,5.009895190701399491e-05,1.921246831778541649e-04,2.500556472842445453e-04,9.758744510432001864e-05,5.518921250026027859e-04,1.218756846136356467e-04,2.075258017038752588e-04,3.581997634316394833e-04,8.204026834090748514e-05,1.853151583666556965e-04,3.011437422798567479e-04,3.407761527215447659e-04,2.341297290750565601e-05,2.561003760740689582e-04,9.142880853888157812e-05,2.684822577216892134e-04,7.375324311972283669e-05,1.808911264063879881e-04,2.349757735933990485e-05,4.051341372075080785e-04,3.238749689551721029e-04,5.955358797783023026e-04,4.671471076122488017e-05,1.401731852742290924e-04,2.981145945978624684e-04,5.194492851037773445e-04,1.850018573938389639e-04,1.098115511737968121e-04,3.098137935945544205e-04,1.117257755359512460e-04,4.155363642166807819e-05,1.025863924173131184e-04,5.169538253400084767e-04,1.081497102643384843e-04
1.288260149958766476e-01,2.901094775465703698e-02,2.301276987181669065e-02,1.550497441641868722e-02,5.829388470578487219e-03,4.983778689307573166e-03,3.508742282376553154e-03,3.649395783955702161e-03,3.425982872238827765e-03,3.190521997459357280e-03,2.730055945328119498e-03,2.678443699839975004e-03,1.693407087853932968e-03,1.796692491603135711e-03,1.752340606798759044e-03,1.314919180738999402e-03,1.098510876520791954e-03,1.149600686564859840e-03,1.219164404676323712e-03,5.584715578299368106e-04,7.433520880282751741e-04,6.617969234990578016e-04,1.005961397833026166e-03,1.366250846452079929e-03,4.290353985349354415e-04,9.289437473177972714e-04,1.941834442874989966e-04,6.103802247318108453e-04,4.364240674161716385e-04,5.965782902219997049e-04,3.305852301852049832e-04,8.731392194625209541e-04,2.633586861170776443e-04,4.798427510433269402e-04,4.583389870615562169e-04,3.188039875468929923e-04,3.311545556844670357e-04,1.261670926772497179e-04,3.132364101485606163e-04,8.337266214419274785e-05
5.242762256917603975e-02,3.382241953956355990e-02,1.264764634551257018e-02,1.224703111723454176e-02,9.115454280961858211e-03,5.779746488874248043e-03,6.402224220045997678e-03,5.660508463937024073e-03,3.043891614086828654e-03,3.706688148423176610e-03,3.794381564228979827e-03,4.223168279352299340e-03,3.125470123754143636e-03,2.568774176460043423e-03,1.741540465101558584e-03,1.528031837777687075e-03,1.685955172391581961e-03,2.377294630492074196e-03,8.173110619217849012e-04,1.139268041407161692e-03,8.298659171327713632e-04,1.281879900452769731e-03,1.350652662112184887e-03,9.536894057722888939e-04,7.053085515727860111e-04,2.272078319112427313e-03,4.472672493145499065e-04,5.520952236559579628e-04,1.388679197776626325e-03,1.862678151874906955e-04,2.479019654169852026e-04,4.637650886956718897e-04,6.364233625904046430e-04,4.431306264602891012e-04,2.860399880688276877e-04,3.765463084114288920e-04,2.290491106397981810e-04,5.973504669592260251e-04,2.173597268458707398e-04,2.273406989881627627e-04
1.474688577521051092e-01,7.104128286423942729e-02,3.895243431510383297e-02,2.528038739250334718e-02,2.296465290472375631e-02,1.401888484486951518e-02,1.171523423797228396e-02,1.145350128150388926e-02,8.728467340873385244e-03,9.010155112761854268e-03,7.637300350242218552e-03,6.845415996980293120e-03,5.840182482901075216e-03,4.868281859892229814e-03,4.184055099998273443e-03,3.294103596185545858e-03,4.123129271875006566e-03,5.192211155274730101e-03,2.990421889386289060e-03,2.771381418486879977e-03,1.258486766825734487e-03,2.922263284022527750e-03,3.031722186226723861e-03,1.474067184165174342e-03,1.970357151122300709e-03,1.990246535611518448e-03,2.250549306903995832e-03,1.204490768850968252e-03,2.379402773711981715e-03,2.819898767531830129e-03,3.372329238222021401e-03,8.633864522684995104e-04,1.281010305613172534e-03,1.310021883629773924e-03,1.318493224918466239e-03,1.233503136411732981e-03,1.138597905920890477e-03,1.712248948246836719e-03,1.066331662126175943e-03,8.125107724235729233e-04
6.826408283595088167e-02,3.588497147773978685e-02,3.359921438691574475e-02,2.065820799813091607e-02,2.041180752552200495e-02,2.211883253407815816e-02,1.375605254888082052e-02,1.041307881047615069e-02,7.546685614770018771e-03,6.298894633666448500e-03,7.539499290137383590e-03,4.151569459455575067e-03,5.731383729535154993e-03,4.087503080224305640e-03,1.999547951476742837e-03,2.423347847342017473e-03,1.187842347610219406e-03,1.929054185391592628e-03,1.502554866450062868e-03,2.116407875447433133e-03,8.062533726046673286e-04,1.491026191174973318e-03,6.702562953511785604e-04,1.327982303779272474e-03,1.576494719226157262e-03,1.048637081335344759e-03,5.591974075461837506e-04,5.830980933803652823e-04,1.149281496636845841e-03,6.546260527245115549e-04,6.503128930805398633e-04,1.336551094806306310e-03,6.285485988400589617e-04,1.145711103279393713e-03,6.254287521079560227e-04,6.769685853534682931e-04,4.154098587719192923e-04,6.570260647834444585e-04,5.054975963127738333e-04,5.502528489180817618e-04
7.719185710168718038e-03,6.830316839990283398e-03,5.407568806007294511e-03,5.646988797314458734e-03,6.488735851062289034e-03,4.584460967429086764e-03,4.175132605720523887e-03,4.010327716877688450e-03,3.937275490198228860e-03,2.936088809908972679e-03,3.549324354642094306e-03,2.368715447130810645e-03,3.403485938810016636e-03,2.435101421421303515e-03,2.836016588235017351e-03,3.587749918010555913e-03,1.957299152159906654e-03,1.099066726044389646e-03,2.201832361747730216e-03,1.761559529975475179e-03,1.420760740621410632e-03,9.487950413642742007e-04,1.245972575761991824e-03,2.203242416881492222e-03,1.636000730975043383e-03,1.738400163054121608e-03,1.361043276025067751e-03,1.156031532804912892e-03,1.377265247374464575e-03,9.615798790375972190e-04,8.171893031993550122e-04,1.395961574099394142e-03,1.382637714241421144e-03,7.640497643321867783e-04,5.362403124973785622e-04,6.963382553870622058e-04,7.625290774628761372e-04,6.336239859256491067e-04,7.211749872920363100e-04,6.040464748511820397e-04
2.687419201594161144e-01,5.276774783415276449e-02,3.660485003112358415e-02,4.942863021964072345e-02,1.880758777178310331e-02,1.323569507425830655e-02,9.681112142114369282e-03,4.846532126324485344e-03,4.386177910521568517e-03,3.375460778549544110e-03,3.956419031950494415e-03,3.204727856916565580e-03,2.857970454752060702e-03,2.387833253661103636e-03,2.469804569336694899e-03,1.344483172386972585e-03,1.706910988606481902e-03,1.632406652987979318e-03,1.631462160339428990e-03,2.873064614390311131e-04,1.762721832795590598e-03,1.223425315832689635e-03,1.014044646642012259e-03,1.324767923988477659e-03,6.526575819267573875e-04,1.391908161440323427e-03,5.300865289027706807e-04,8.196480282061803079e-04,4.043349771308097046e-04,7.403941790208319173e-04,3.804302604705474353e-04,4.829955666209543187e-04,1.041235966558613909e-03,3.550559740254803425e-04,3.146506859327701964e-04,2.919328191734501111e-04,3.255316640739662243e-04,4.338649855597373419e-04,4.550039133933773115e-04,4.002522382072246456e-04
4.303366397234188040e-02,1.844106904231532229e-02,2.116844676481396612e-02,1.247520575231184613e-02,1.469776628312501228e-02,1.112257265100228577e-02,1.277002098666369517e-02,7.598095649361096167e-03,7.724791848155940395e-03,4.876662962059014408e-03,6.285313482490064232e-03,4.164247089298979930e-03,4.005311440557364142e-03,4.148739388774004555e-03,3.656965597439176558e-03,2.430998151111263012e-03,3.835891611782965126e-03,2.334903862657057919e-03,2.058116294145664014e-03,2.430240608117126277e-03,2.912549499196700857e-03,2.851063810340941519e-03,2.137886569389101273e-03,1.960230517961794421e-03,1.571664723495317219e-03,2.265706786877966141e-03,2.118611008756468052e-03,1.896031302197881147e-03,2.654898493543401180e-03,1.865572350186777816e-03,1.158190892471418730e-03,1.343401173058672354e-03,1.151979362865614967e-03,1.426724525606439756e-03,1.298773165007944186e-03,1.293932785712148797e-03,1.144527024051897844e-03,1.282207126849861612e-03,5.226941726872838317e-04,9.827914344906511432e-04
8.235085592296234255e-03,6.434315065096170988e-03,5.618539023076692986e-03,6.404070101296842864e-03,4.769855609191714363e-03,2.676626070306145980e-03,4.778644017057857157e-03,4.482903076075128723e-03,3.379487803440636099e-03,3.253308485129159829e-03,3.666607072324275587e-03,3.053569624100663845e-03,1.609549463732302390e-03,1.821715686727593203e-03,2.025923501143673654e-03,1.487900040820158351e-03,1.943870029057836102e-03,9.627957096845557103e-04,1.369796164306718569e-03,1.619692086811650800e-03,9.561554761011367958e-04,2.328011388711667077e-03,1.302740044264091672e-03,6.738456114581630298e-04,1.240437958555330646e-03,5.248720652186078701e-04,1.609777856848834459e-03,1.196714845642408943e-03,1.359814967665154374e-03,7.820704537224700209e-04,8.762484688943174066e-04,4.361494110585154471e-04,4.938449009777351375e-04,2.842290553840750851e-04,6.483888628334181711e-04,6.629967435486831340e-04,4.050189081882920846e-04,6.871018328361504874e-04,8.531118542395043670e-04,4.058428925531462009e-04
