1.923264959749257375e-01,6.255054348450558854e-02,4.853141022303228413e-02,4.517811895717990800e-02,4.488511299134326227e-02,9.773244956380842952e-03,1.407018723987562767e-02,8.236864308157653899e-03,8.594689532299370355e-03,8.526859123801980300e-03,2.000170011362639028e-03,8.583876694112252750e-03,2.106160253001393423e-03,3.694001888019530881e-03,5.138627805587213035e-03,5.267586640357547687e-04,1.095770803977685675e-03,8.383658709244541998e-03,2.061266909860650764e-04,3.077875653613932391e-04
5.521552286491611117e-01,3.850800958896847259e-01,3.784576894648276624e-01,3.766571190281253201e-01,3.622913386388448842e-01,7.129358678593970822e-02,7.189493222836547404e-02,7.350147565343120859e-02,7.221910854280058634e-02,7.204627294687197814e-02,1.421720394230598788e-02,1.497772423707645351e-02,1.531452556244812177e-02,1.413043922789106351e-02,1.521393799701235491e-02,6.665644527756294044e-04,2.775788159144184438e-04,5.310572101968275352e-04,1.566154554202526476e-03,8.196879655539548656e-04
4.788227058628508059e-02,2.318463903179526775e-02,2.249734719101667210e-02,2.130290672602405330e-02,2.357214652765101531e-02,8.638023385622719402e-03,6.754678578891608332e-03,6.951608728570415549e-03,7.446858115637492413e-03,7.590246480900746454e-03,6.355310215854200265e-03,2.667114412653768737e-03,5.611858247886506411e-03,8.791273403938424866e-03,2.170698078951682417e-03,2.184182951838143250e-03,1.982063667455920882e-03,4.372586041206647824e-03,6.247797700002023606e-03,2.152727229934058885e-03
1.454675295845395899e+00,1.503268279386402950e+00,1.347174467655495755e+00,1.262723172651865289e+00,1.219461413991632437e+00,2.429074280875439251e-01,2.419263064775139527e-01,2.383756893703473656e-01,2.359789954181900906e-01,2.353264271300304911e-01,5.053626732117599829e-02,4.913973454376152628e-02,4.987772099193965580e-02,4.858822635022568004e-02,4.903354179561118797e-02,3.248993332244811457e-03,2.412976705897524297e-03,2.327072047982619088e-03,3.825450970513217305e-03,4.280396465482816902e-03
1.455494585459396140e+00,1.095778399103846334e+00,1.078733332601913508e+00,1.040297692380611982e+00,1.010529454148609396e+00,2.016172541356584524e-01,2.033696648253536521e-01,1.995816974400041743e-01,1.968745659080157195e-01,1.960109148408860635e-01,4.037570866751720444e-02,4.049393365371590364e-02,4.273333977702181707e-02,4.061812335639254645e-02,3.990870803940549383e-02,1.698361092602928375e-03,2.233289444637724056e-03,1.971498691667661427e-03,2.967561028448733457e-03,2.338500081084514837e-03
1.261666941906539052e-01,4.556079240326909446e-02,3.338135436413376678e-02,3.206022246721167840e-02,3.161898209657107439e-02,6.525185932172661296e-03,8.107865054034378224e-03,1.015594628939375625e-02,1.111649720948274661e-02,8.348926597225555038e-03,2.191646963645589759e-03,4.030340184615775236e-03,1.802143429802523841e-03,1.989358983009133393e-03,4.154622413461647908e-03,3.272015552700805775e-03,2.418540589156002903e-03,2.258412677613306184e-03,3.290441066044801858e-03,9.868145375077428793e-04
1.790486244125722992e-01,2.518748439984404286e-02,1.625215852479459933e-02,1.719140962116508242e-02,1.593001974994872824e-02,4.741556785505956356e-03,3.817884568320964195e-03,1.863136076003741801e-02,4.680261479886325786e-03,5.956796179605714295e-03,4.485044752173433444e-03,1.744267714103485412e-03,2.279183555395711790e-03,3.971419707429425273e-03,2.075651802442938457e-03,3.126235238185062163e-03,9.500907437022006316e-04,4.717299489410259165e-03,2.192452863150596686e-03,3.084865409722803865e-03
1.667926875875005432e-01,6.563034130774342279e-02,6.507671317104474218e-02,6.108268731074797259e-02,7.182585898336796282e-02,1.269165983757451766e-02,1.131816716429913036e-02,1.262225720699744133e-02,1.192117573752158113e-02,1.460219427949730614e-02,2.891162580890623002e-03,5.405250740217745070e-03,2.509498201682368486e-03,5.277355293370786064e-03,3.433347153090890880e-03,6.008375702571506442e-04,2.862243072778632505e-03,4.496238249158518419e-04,5.235283695228699777e-04,1.150228036615053104e-03
1.021400388326556774e+00,9.101110435712187474e-01,8.475685611382963724e-01,8.171542773290130235e-01,7.996962195617512981e-01,1.611237587410963290e-01,1.571377344260457831e-01,1.546787034772408587e-01,1.536262920625768857e-01,1.537663941047273108e-01,3.245596184042732341e-02,3.164152527713090524e-02,3.263254807054903617e-02,3.109834551368633598e-02,3.263797315266251525e-02,1.452441720489084905e-03,1.716972308954318061e-03,1.029764871575528182e-03,3.882865857558967949e-03,1.319260666103086585e-03
1.819731407535475909e-01,7.716980699774313168e-02,7.372782363962918084e-02,7.099070149318055523e-02,7.307785821230415590e-02,1.476597158628938089e-02,1.469635023687022000e-02,1.415493813566906338e-02,1.515281822935446096e-02,1.363168547684353790e-02,3.076325439047493220e-03,2.991942567805118500e-03,3.902859408889879263e-03,4.031725467267635934e-03,4.904526340267572129e-03,2.023369867997069308e-03,3.562336882754310770e-03,8.445221749382490024e-04,7.413318991195451142e-04,2.817377766791651691e-03
5.984586439570617200e-01,5.827301442190694347e-01,5.732817474426070703e-01,5.563352198733659826e-01,5.452280663735730171e-01,1.076184583768527714e-01,1.069804178529165095e-01,1.066835075383411463e-01,1.076137780459489462e-01,1.076036574272946772e-01,2.195444968233962665e-02,2.132492072001363967e-02,2.216052496084722906e-02,2.186522108107957774e-02,2.106981477347014478e-02,1.266092394691354381e-03,6.428419152466046402e-04,1.267258673419821699e-03,7.383424734804001910e-04,9.522479970653820050e-04
1.598305761622446919e-01,1.503862854694677786e-01,1.300713741932882361e-01,1.262849489835730643e-01,1.160637676786028805e-01,2.282556422639576976e-02,2.343085635274042705e-02,2.450714939313707388e-02,2.682705737175486785e-02,2.267198616642124645e-02,5.712136211006395986e-03,5.271466082702205153e-03,4.945658605087229799e-03,5.968851182252311177e-03,6.319612746383103385e-03,2.820074107818937477e-03,6.616672633414009920e-04,2.580985879882722830e-04,1.534310937449993818e-03,6.754171064921966677e-04
1.150449185005077535e+00,1.125504374118389883e+00,1.103094224333269091e+00,1.077329659224048219e+00,1.055421473079111161e+00,2.085825128201707901e-01,2.074434756886186781e-01,2.065073232230683620e-01,2.049897564502718428e-01,2.034878366967330932e-01,4.247092738406584023e-02,4.195730834759492378e-02,4.267762931547351007e-02,4.195914730996006675e-02,4.190760514795741770e-02,1.763144888589792585e-03,1.806881961110392643e-03,1.871099983905001943e-03,2.232338316345579884e-03,2.484890550257464175e-03
2.678377117639847982e-01,2.623687098898261905e-01,2.465991784089378025e-01,2.406521540437667195e-01,2.347620886300946230e-01,4.643672231310502080e-02,4.618469365748509997e-02,5.305803974817543261e-02,4.648519346376078776e-02,4.556278250009779957e-02,1.170698610170457094e-02,9.190288218175675025e-03,1.205086937690080448e-02,8.979301999845376928e-03,9.925769826616678837e-03,2.378432608767893936e-03,1.190102441105260565e-03,3.183884688473415537e-04,1.467235174736475345e-04,3.841654082955045079e-03
6.685906971584292258e-01,6.187323064834356900e-01,6.180143807186307958e-01,6.068575575525130272e-01,5.975695731899075547e-01,1.180863288300807445e-01,1.173500209122330801e-01,1.195959021848242154e-01,1.161786115848157525e-01,1.171382427683567429e-01,2.461562999592545320e-02,2.379693708420790171e-02,2.328809766762238165e-02,2.381080576143674785e-02,2.405280290215849881e-02,9.772480352408980959e-04,1.768613109589944584e-03,9.435721024968574079e-04,1.880564675959414244e-03,4.215813712382918826e-03
1.242087288081459295e-01,1.156897770479993343e-01,1.057718835828221488e-01,1.036310182880759712e-01,1.005448194676912960e-01,1.989332974631573964e-02,2.044237644680982346e-02,2.456524936351409463e-02,1.950549061516701835e-02,1.953817702734306563e-02,4.141969694251409519e-03,4.355792988158481080e-03,7.484971750749655137e-03,4.042448840927841819e-03,4.764939617430624143e-03,5.501210964116739870e-04,2.414135200987735928e-04,3.221407954542644713e-04,5.119836958788750655e-04,8.165506281586843579e-03
3.731334593465450711e-01,3.610805421790821423e-01,3.545213801752588600e-01,3.453508922594035191e-01,3.376807012453505452e-01,6.623473003998253672e-02,6.695770960389191284e-02,6.726195168730494944e-02,6.549462955816989784e-02,6.585932316386319818e-02,1.470629407829937736e-02,1.344848370546555122e-02,1.351260425306671092e-02,1.361414160325170354e-02,1.312315969658313201e-02,1.046448748909740815e-03,2.450192628021389575e-04,2.208770853320158115e-03,1.232838983397231258e-03,2.996716039889133518e-04
1.583064538981350244e-01,1.425183693540041374e-01,1.346843343122607062e-01,1.344535609293402989e-01,1.342257953484223276e-01,2.925484837526035747e-02,2.703173929325750763e-02,2.721182701902357184e-02,2.709083469705420716e-02,2.657095906940858121e-02,7.169191797404349253e-03,5.890416399654299986e-03,5.719248281565866669e-03,8.736772420332071520e-03,5.385394046954422066e-03,4.190086153366744744e-04,7.564835998899047467e-04,1.201632055050022053e-03,2.326586656713401386e-03,3.965591831735087135e-03
9.941080456255286732e-03,9.906719424759178813e-03,1.001420720781188815e-02,1.134923228664562467e-02,1.026109276735876104e-02,3.857554981621119476e-03,3.915294776993808422e-03,6.119992272790913436e-03,2.154869265179814100e-03,2.656719799650156082e-03,2.970420473932419442e-03,8.840402390239555756e-04,2.554562242364028825e-03,1.680761940802616818e-03,4.795139891535687635e-03,8.941764202413107158e-04,3.167166828912428619e-03,8.339681131826255254e-04,7.980210552979567469e-04,2.864501394165849032e-03
1.577573009126574388e-01,1.495841499414899967e-01,1.377108872198158362e-01,1.209126157423536657e-01,1.139906083937005238e-01,2.300919523005848580e-02,2.109130329797426207e-02,2.079673832145360543e-02,2.096321607956638453e-02,2.214362779399253398e-02,5.685767651901612978e-03,8.308901100270316836e-03,7.042924845776243198e-03,9.722438036702182873e-03,5.489980638495382641e-03,4.161316121623674863e-04,9.373188866827445072e-04,2.583862763298097175e-03,4.173892767297926161e-04,1.153019873641604291e-03
