4.105922295656696391e-02,1.687992785571824916e-02,7.940170599043321759e-03,3.709952444764656396e-03,2.823002489887543095e-03,3.753824607378376983e-03,2.916642459477408484e-03,3.551427036397384902e-03,3.716923804228213120e-03,3.237678877827938288e-03,3.286455498203611370e-03,3.916950207646337397e-03,1.784001965567165839e-03,1.539252127877215829e-03,2.898971770859003986e-03,1.374985793364650244e-03,1.376067201655253825e-03,6.226407366742902965e-04,7.444243286198072964e-04,1.149480145861940398e-03
8.572466354411615880e-04,2.358938930454317935e-05,1.941943377507841188e-04,1.031763739497930631e-04,2.875232078223347856e-04,1.003426412587532334e-04,2.595787777058979995e-04,9.676991285470094959e-05,8.274473936214497328e-05,7.482231481743597807e-05,2.240315884302725223e-04,1.646155915130779481e-04,9.774903852077417834e-05,3.254961754786740605e-04,1.403566720136493269e-04,1.032442039440095374e-04,1.673940398798253164e-04,1.873667364011564790e-04,3.561791210856680556e-04,1.233875522890865643e-04
5.230207961192613088e-03,2.667881670615412145e-03,3.981397302959278559e-03,1.880420149095712824e-03,2.262357231858524997e-03,2.065757068505010355e-03,4.225711460221148134e-04,1.612999205939802264e-04,1.785294566864252939e-05,2.111055557831410323e-04,3.970206088407603364e-05,2.632609628375877321e-04,1.063123330125265468e-03,3.427004381711411707e-04,8.528358882718745961e-04,1.385985551453343010e-04,1.684062600631348861e-04,2.999420672101148428e-04,1.930834850516427665e-04,9.942643010649038215e-04
4.219778319290140751e-03,2.558251899364466682e-03,2.036705744023443315e-03,8.427691055973512242e-04,8.119515585281831139e-04,6.001388223843411333e-04,1.459014326837409581e-03,4.899598590577793284e-04,6.512685654173472598e-04,1.231286124123216101e-03,3.809286336635832326e-03,4.426951385657561483e-04,1.524889273552443693e-03,5.885173771004446105e-04,4.589972593510864042e-03,7.445159740547118441e-04,9.377692891695319334e-04,2.473288138491529144e-03,6.279307715102087602e-04,1.843493942614703174e-03
4.181590618239358148e-04,4.574359384835039225e-04,3.134249277488736826e-04,3.209221936544047991e-03,8.267831391489221908e-04,1.686653999377517787e-03,2.597916656529483908e-04,2.826414683552756031e-04,5.464055647885295540e-04,1.194832743614356345e-03,1.727761206633960994e-03,1.410328783305947421e-03,1.310235484962262494e-03,4.766640507392416000e-04,1.734297334218885519e-03,3.644985162066393834e-04,6.875277768023668485e-04,2.658731806930364548e-04,1.257444175090879218e-03,6.463787795536163989e-04
1.520103042054460471e-03,4.110156464616505217e-04,9.230722808457103362e-04,3.369752601264827153e-03,1.121945250945255088e-03,2.842668139895894366e-03,3.380564217655066244e-04,3.035199072899127199e-04,2.258280954976118245e-03,8.220158755720989780e-05,1.428300024008623726e-04,2.258937707368686987e-03,4.018808722195274736e-04,1.236694153706307002e-03,3.202864938265855346e-03,3.986672450785764616e-05,6.365945893991158686e-04,1.659685521945879682e-03,3.915039897923281451e-04,1.824535421370873049e-03
2.742102123170331415e-04,8.846945487489271545e-04,9.664855033146081990e-04,3.996589306391826343e-04,2.792457134240360073e-04,6.246926949221050370e-04,1.702719105143071007e-03,9.660082915437547121e-04,9.644359352056818078e-05,8.467606618127558604e-04,7.332289670851587469e-03,3.365973084644825839e-04,2.485520970294303848e-03,2.993558293911508742e-03,6.820089606004142149e-04,1.670586965248172190e-04,3.658922894998351688e-03,3.181407859436534771e-03,1.252948114835876091e-03,1.502760444292640775e-03
