2.519541590026301847e+00,2.528642584485950029e-01
2.517240817198322045e+00,2.298188729308763556e-01
2.514694130367321812e+00,2.015592858858951952e-01
2.532185468106055826e+00,1.790854470810894217e-01
2.529717116045093750e+00,1.735791980007150848e-01
2.559973775797369289e+00,1.730960657116752399e-01
2.612942391105453233e+00,1.595116049543440773e-01
